listing_id,host_name,last_review,price,nbhood_full,description,room_type
35338703,Incentra,2019-07-05,999.0,"Manhattan, West Village",The Stonewall Room at Incentra Village House,private room
35339100,Hui,2019-06-30,60.0,"Brooklyn, Bedford-Stuyvesant",Renovated  Master Bedroom 47 Buffalo 3F Room#1,private room
35339627,Hui,2019-06-30,60.0,"Brooklyn, Bedford-Stuyvesant",Newly Renovated Apartment 47 Buffalo 3F Room#2,private room
35341419,David,2019-07-01,80.0,"Brooklyn, Bay Ridge","Cozy Room, kitchen bathroom & Patio Brooklyn NY",private room
35341842,David,2019-07-06,80.0,"Brooklyn, Bay Ridge","2 Rooms in Brooklyn NY, 1 block from Subway!",private room
35342701,Longfang,2019-06-28,60.0,"Brooklyn, Bedford-Stuyvesant",Cozy Quiet Bedroom 47 Buffalo 3F Room#3,private room
35342841,Anne,2019-06-25,180.0,"Manhattan, Chelsea",Alcove Studio in the Heart of Chelsea!,entire home/apt
35342886,Kenneth,2019-06-19,90.0,"Manhattan, Hell's Kitchen",Clean Private Room HELL'S KITCHEN A/C TV,private room
35343610,Alex,2019-07-05,125.0,"Brooklyn, Clinton Hill",*New* Modern 2 Bedroom in Brooklyn Sleeps up to 8,entire home/apt
35344056,Kamilla And John,2019-06-24,225.0,"Queens, East Elmhurst",Massive 3 BR home near LGA Airport and Manhattan,entire home/apt
35344126,Longfang,2019-06-24,60.0,"Brooklyn, Bedford-Stuyvesant",Newly Renovated Apartment 47 Buffalo 3F Room#4,private room
35344294,Harris,2019-06-24,125.0,"Queens, Astoria","Magnificent place, clean and comfy",entire home/apt
35344556,Blanca,2019-07-07,279.0,"Manhattan, Hell's Kitchen",Two Bedroom Apartment with Kitchen and Four Beds.,entire home/apt
35345097,Beckett,2019-06-16,250.0,"Manhattan, West Village","Eclectic, one of a kind West Village apartment",entire home/apt
35345370,Emily,2019-06-23,300.0,"Manhattan, Midtown",EXCLUSIVE Apartment ~ NEW LUXURY boutique building,entire home/apt
35346788,Александрина,2019-07-03,150.0,"Queens, Astoria",15 min to Manhattan! 6-20 July discountprice 1200,entire home/apt
35346820,Victor,2019-06-30,175.0,"Brooklyn, East Flatbush",Private Room in Luxury Penthouse Apartment,private room
35346826,Musya,2019-07-01,110.0,"Manhattan, East Harlem",Private studio in Central Harlem brownstone,entire home/apt
35347616,Sal,2019-06-27,120.0,"Brooklyn, Sheepshead Bay",Entire Midwood Brooklyn apartment newly renovated!,entire home/apt
35348683,Mara,2019-07-01,358.0,"Manhattan, Midtown",Central Park/Times Square Luxury Suite,private room
35348877,Sandy,2019-06-11,235.0,"Manhattan, Chelsea",Billion Dollar View Luxury Apt in Hudson Yard,entire home/apt
35348968,Té,2019-06-25,200.0,"Brooklyn, Bedford-Stuyvesant",Light filled private apartment in bed-stuy!,entire home/apt
35349073,Hupeto,2019-06-16,175.0,"Brooklyn, Bushwick",More Comfy Bushwick,entire home/apt
35349137,Maria,2019-06-28,139.0,"Brooklyn, Williamsburg",Sunny Practical Apt in Williamsburg BK!!!,entire home/apt
35350124,Gonzalo,2019-07-06,150.0,"Brooklyn, Williamsburg",2 BEDROOM APT HEART OF WILLIAMSBURG,entire home/apt
35350827,Aden,2019-06-22,700.0,"Manhattan, Hell's Kitchen",4BD Newly Renovated Home in NY- TIME SQUARE,entire home/apt
35352621,JessDoinMe,2019-06-09,50.0,"Manhattan, Harlem",washer/dryer private room 20 min from time square,private room
35352786,Nora,2019-06-30,230.0,"Brooklyn, Williamsburg",Original Artists Loft in Williamsburg,entire home/apt
35352999,Panthea,2019-06-29,140.0,"Brooklyn, Clinton Hill","Bright, minimalist studio in charming Clinton Hill",entire home/apt
35353172,Inna,2019-06-04,42.0,"Brooklyn, Bedford-Stuyvesant","Luxury apartment in the heart of Bedstuy, Brooklyn",private room
35353949,Steph,2019-06-23,342.0,"Manhattan, Midtown",Spacious Two Bedroom-Prime Manhattan Midtown Loc,entire home/apt
35355147,Ysabel,2019-06-30,321.0,"Manhattan, Financial District",Charming 3BR Apt in Downtown Manhattan,entire home/apt
35356745,Rachel,2019-06-14,75.0,"Manhattan, Harlem",New York City - Walking from Central Park,private room
35357271,Rachel,2019-06-18,100.0,"Manhattan, Harlem",New York City!! Walking to Central Park LOCATION!!,private room
35361159,Charisse,2019-07-06,200.0,"Manhattan, Harlem",Your Next Stay Should be Here...Cute Stylish Condo,entire home/apt
35368172,Dani,2019-06-30,189.0,"Manhattan, Hell's Kitchen",Stylish Spacious 1 bedroom in Amazing Location,entire home/apt
35368609,Theo,2019-07-01,275.0,"Queens, Astoria",Dazzling Large 3 Bedroom Just Minutes To Manhattan,entire home/apt
35368749,Tersila,2019-07-05,75.0,"Bronx, Pelham Gardens","Visiting New York City?
Stay in Da Bronx!",entire home/apt
35369372,Zach,2019-07-02,189.0,"Manhattan, Hell's Kitchen",Spacious & Sunny 1 BR Apartment In Midtown W Patio,entire home/apt
35370678,Sandy,2019-06-12,269.0,"Manhattan, Chelsea",Cozy  Spacious Near TIMES SQUARE,entire home/apt
35371996,Antia,2019-06-30,190.0,"Brooklyn, Bedford-Stuyvesant",AMAZING BIG BRIGHT LOFT APARTMENT IN BROOKLYN,entire home/apt
35373350,Carolyn,2019-07-07,250.0,"Brooklyn, Boerum Hill",1 BR w/ PRIVATE GARDEN and BBQ GRILL!!! in BK,entire home/apt
35374230,Jose,2019-07-03,347.0,"Manhattan, Midtown",Charming 2BR Apartment in Midtown Manhattan,entire home/apt
35374299,Lawrence,2019-06-13,75.0,"Brooklyn, Williamsburg",Cozy South Williamsburg Room- Best Location in BK,private room
35376063,Rachel,2019-06-16,250.0,"Brooklyn, Williamsburg",Bright and Airy Williamsburg Apartment,entire home/apt
35376285,Hoover,2019-06-26,82.0,"Brooklyn, Cypress Hills",Brand New Couples Brooklyn Apartment,entire home/apt
35376427,Sandra,2019-07-03,45.0,"Queens, Briarwood","Close to Jamaica Hosp, Train F,E, Airtrain,JFK",private room
35376453,Federica,2019-06-04,140.0,"Brooklyn, Williamsburg",Bright & Sunny 1Bed in Prime Williamsburg Location,entire home/apt
35376476,Francisco,2019-06-30,250.0,"Queens, Jackson Heights",Corona's Gem,entire home/apt
35376755,Amber,2019-06-21,220.0,"Manhattan, Harlem",Walk To Columbia Uni & Central Park- 1Min To Train,entire home/apt
35377489,Fernella,2019-06-30,110.0,"Brooklyn, Canarsie","""HAPPYNEST"" CANARSIE",entire home/apt
35378514,Carmen,2019-06-26,275.0,"Manhattan, Hell's Kitchen",Cozy 2 bedrooms apt in Times Square 4-5ppl,entire home/apt
35378679,Yvonne,2019-06-25,160.0,"Manhattan, Washington Heights","Bright, Spacious, Royal Luxury Escape",entire home/apt
35378917,Panagiotis,2019-06-30,225.0,"Queens, Astoria",Fabulous 3 bedroom apartment 10 Min from Manhattan,entire home/apt
35379267,Ibrahim Ali,2019-06-28,295.0,"Manhattan, West Village",Beautiful apartment in the heart of West Village!,entire home/apt
35379623,Christos,2019-07-03,125.0,"Queens, Astoria","Amazing place, 15 minutes from Manhattan",entire home/apt
35380648,Robert,2019-06-29,350.0,"Manhattan, Hell's Kitchen",Luxury High Rise-Corner View-Walk to Times Square,entire home/apt
35382875,Valerie,2019-06-27,65.0,"Brooklyn, Williamsburg",Beautiful room w/ private bathroom in Williamsburg,private room
35384123,Olga,2019-06-16,70.0,"Queens, Springfield Gardens",Botanical Home,private room
35384172,Kraja,2019-07-06,299.0,"Manhattan, Kips Bay",Extremely Large 2 Bedroom Midtown Apartment,entire home/apt
35384238,Bryan,2019-06-17,40.0,"Queens, Glendale",Private room 20mins away from the Big Apple,private room
35384544,Guido,2019-07-07,190.0,"Manhattan, Hell's Kitchen",Gorgeous 1 BDR Apartment- 2 blocks to Times Sq.,entire home/apt
35385167,Maria,2019-07-03,225.0,"Queens, Astoria",Luxurious living in heart of Astoria,entire home/apt
35385249,Robert,2019-07-06,171.0,"Manhattan, SoHo",‚òÄSOHO‚òÄ Sunny & Spacious ‚ûΩ Sleeps 3 ‚äπ,entire home/apt
35386161,Erika,2019-06-21,66.0,"Brooklyn, Williamsburg",Prime Williamsburg Bedroom For You,private room
35386373,Nate,2019-06-23,77.0,"Manhattan, Two Bridges",Great private outdoor space near LES skate park,private room
35386835,Aaron,2019-06-24,125.0,"Manhattan, East Village","Sunny and Spacious in East Village, Alphabet City.",entire home/apt
35386912,Luis,2019-06-30,50.0,"Queens, Fresh Meadows",Pink,entire home/apt
35386935,Bojan,2019-07-07,85.0,"Queens, Jackson Heights","Gay friendly private room, 20 minutes to Manhattan",private room
35386983,Endrit,2019-07-01,349.0,"Manhattan, Kips Bay",Big 3 Bedroom Apartment in Prime Midtown Manhatten,entire home/apt
35387029,Stephanie,2019-07-01,400.0,"Manhattan, SoHo",Spectacular Room available in Luxury Soho Apt,private room
35387629,Beverley,2019-07-07,140.0,"Brooklyn, Crown Heights",The Crown Spacious Apartment,entire home/apt
35388353,Rachel,2019-06-27,125.0,"Brooklyn, Bedford-Stuyvesant",Brooklyn Brownstone Charm,private room
35389856,Dan,2019-06-24,220.0,"Manhattan, West Village",Spacious Studio ‚≠êin the heart of NYC,entire home/apt
35397690,Alex,2019-06-13,400.0,"Manhattan, Chinatown",Cozy 3 bedroom apt / Lower East Side,entire home/apt
35406411,Robert,2019-07-02,94.0,"Manhattan, Hell's Kitchen","Quiet, private room in Hell's Kitchen (Midtown)",private room
35407072,Daniel,2019-06-06,30.0,"Brooklyn, Crown Heights",Brooklyn Apartment/ Guaranteed Perfect Stay,private room
35408455,Guillaume,2019-06-30,100.0,"Manhattan, Midtown",1 lovely bedroom in the heart of Midtown Manhattan,private room
35409488,Elizabeth,2019-06-19,226.0,"Manhattan, East Village",Modern 2 Bedroom Apartment East Village,entire home/apt
35409565,Dem,2019-07-07,150.0,"Brooklyn, Bedford-Stuyvesant",Two  Bedroom in 2 Family House in Brooklyn,entire home/apt
35410832,Brandon,2019-06-20,214.0,"Manhattan, Kips Bay",Kips Bay Manhattan 2 Bedroom Huge Apartment,entire home/apt
35411781,Caitlin,2019-06-28,45.0,"Brooklyn, Bedford-Stuyvesant",Prime Bed-Stuy Brownstone with Private Backyard,private room
35412521,Joseph,2019-06-29,177.0,"Brooklyn, Bushwick",Brand new artist 2 Bedroom lots of Natural light!,entire home/apt
35412871,Molly,2019-07-01,250.0,"Manhattan, East Village",2 Bedroom Apartment East Village Amazing Location,entire home/apt
35412877,Anila,2019-06-25,489.0,"Manhattan, Midtown",Spacious Full Floor Loft near Hudson Yards,entire home/apt
35413859,Sammie,2019-07-06,250.0,"Manhattan, Hell's Kitchen",2 Bedroom Times Square/Central Park |LOCATION|,entire home/apt
35413988,Yess,2019-06-26,650.0,"Manhattan, Hell's Kitchen",MidCentury Triplex near Times Square/Hells Kitchen,entire home/apt
35414687,Ashley,2019-07-01,250.0,"Manhattan, Lower East Side",Lower East Side 2 Bedroom Apartment,entire home/apt
35415247,Jose,2019-06-20,30.0,"Queens, Jackson Heights",CRASH PAD  IN NYC,shared room
35415489,Charlette,2019-07-06,250.0,"Manhattan, Gramercy",2 Bedroom Apartment Amazing Location,entire home/apt
35416343,Katie,2019-06-21,350.0,"Brooklyn, Williamsburg",2 BEDROOMS BROOKLYN BRAND NEW!,entire home/apt
35416674,Wanda,2019-07-02,489.0,"Manhattan, Theater District",Luxury 2BR/2Bath in Times SQ,entire home/apt
35416858,Sasha,2019-06-21,78.0,"Manhattan, Harlem",LUX Studio 10 mins to Central Park!!,entire home/apt
35416914,Michael,2019-07-01,450.0,"Manhattan, Kips Bay",Scandanavian Loft in Gramercy Park,entire home/apt
35417147,Adriana,2019-06-15,500.0,"Brooklyn, Williamsburg",STUNNING 3 BEDROOMS DUPLEX,entire home/apt
35417968,Karina,2019-06-16,500.0,"Brooklyn, Williamsburg",BROOKLYN 2 BEDROOMS,entire home/apt
35418634,Vlada,2019-06-23,85.0,"Queens, Astoria","Cosy space,10mins from Manhattan!!",entire home/apt
35419996,Mengyuan,2019-06-23,385.0,"Manhattan, Theater District",Brand New 2BR in Times Square**WALK EVERYWHERE,entire home/apt
35420233,Hanna,2019-07-07,119.0,"Manhattan, Hell's Kitchen",Room steps away from TIME SQUARE,private room
35420277,NoHo,2019-06-30,189.0,"Manhattan, Financial District",World Trade Center NYC Loft,entire home/apt
35420482,Gillian,2019-07-03,89.0,"Brooklyn, Bushwick","Chic, modern Studio with balcony access",entire home/apt
35422253,Linda,2019-06-23,100.0,"Queens, Ridgewood","Bright, sunlit modern place in trendy neighborhood",private room
35423325,Fuda,2019-07-03,190.0,"Manhattan, Hell's Kitchen",Pretty 1 BDR  Apt in Times SQ / Theater District,entire home/apt
35424310,Mick,2019-07-01,125.0,"Brooklyn, Bushwick",Speakeasy Vibes Above a Bar in Popular Bushwick,entire home/apt
35424717,Emily,2019-06-06,230.0,"Manhattan, SoHo","2Br Apartment  in Soho - Enough said, right?!",entire home/apt
35425032,Liz,2019-06-20,185.0,"Manhattan, Hell's Kitchen",Beautiful 2 Bedroom Apt Near Times Square,entire home/apt
35425128,Charlotte,2019-06-25,80.0,"Brooklyn, Williamsburg",Luminous bedroom in Williamsburg,private room
35425436,Yvette,2019-06-15,70.0,"Brooklyn, Bedford-Stuyvesant",World luxury,private room
35425682,Mary,2019-07-05,120.0,"Manhattan, Hell's Kitchen",** Location~Location~Location in Time Square **,entire home/apt
35427155,Sandra,2019-06-27,35.0,"Queens, Jamaica","Very close to Subway, Jamaica Hosp, Airtrain, JFK",private room
35428184,Tara,2019-07-07,108.0,"Manhattan, Upper East Side",Private Room in Manhattan near Central Park,private room
35430128,Katie J,2019-06-28,135.0,"Manhattan, Upper West Side",Upper West Side Sweet&Cozy STUDIO,entire home/apt
35430525,Claudio,2019-07-03,223.0,"Manhattan, Hell's Kitchen",Stunning Apartment near Time Square,entire home/apt
35431739,Nikki,2019-06-23,120.0,"Manhattan, Upper East Side",Cozy and nice apartment in Upper East Side,entire home/apt
35432326,Folami,2019-06-20,199.0,"Manhattan, Financial District",Beautiful Luxury Studio on Wall St- Sleeps up to 4,entire home/apt
35442636,Tiffany,2019-06-24,300.0,"Manhattan, East Harlem",The perfect summer NYC gem,entire home/apt
35446198,Mila,2019-06-30,80.0,"Brooklyn, Williamsburg",COMFORTABLE PRIVATE ROOM in Williamsburg,private room
35447651,Jake&Aden,2019-06-21,450.0,"Manhattan, Hell's Kitchen",Bright Lusurious  2 BedRoom 3 BED Apartment in NY,entire home/apt
35448360,Thom,2019-06-26,185.0,"Manhattan, Midtown",Oversized Studio in the Heart of Midtown,entire home/apt
35448444,Roman,2019-07-05,50.0,"Brooklyn, Sheepshead Bay",1BEAUTIFUL ROOM WITH AIR CONDITION SHEEPSHEAD BAY,private room
35448516,Sergii,2019-06-23,89.0,"Manhattan, Harlem",Modern designed room in Manhattan! near B/C train2,private room
35448841,Madeline,2019-07-02,300.0,"Manhattan, Lower East Side","Bright, Airy, Downtown Oasis :)",entire home/apt
35451608,Eddie,2019-06-23,600.0,"Brooklyn, Greenpoint",3 BEDROOMS IN BROOKLYN,entire home/apt
35453591,Mela,2019-06-23,225.0,"Queens, Long Island City",Cozy Home Just Minutes From Midtown Manhattan,entire home/apt
35454285,Alva,2019-07-07,30.0,"Brooklyn, Flatbush","Sunny, spacious  Brooklyn apt - solo woman only",shared room
35454756,Sena,2019-06-21,220.0,"Queens, Long Island City",Fully furnished APT  located  close to Manhattan,entire home/apt
35455986,Marwa,2019-06-20,99.0,"Staten Island, Randall Manor",Newly renovated 1 bedroom apartment!,entire home/apt
35456322,Rivka,2019-06-22,220.0,"Manhattan, Hell's Kitchen",Brand New Spacious 2 Bedroom Apt Near Times Square,entire home/apt
35456622,Venessa,2019-07-01,190.0,"Brooklyn, Bedford-Stuyvesant",4 Bedroom apartment in  2 family house in Brooklyn,entire home/apt
35458291,Pauline,2019-07-02,65.0,"Queens, Jamaica",Geraldine's  1 BR APT 5 min from JFK,private room
35458547,Carme,2019-07-06,202.0,"Manhattan, Chinatown",Charming Apartment a few steps from Soho!,entire home/apt
35458699,Israel,2019-07-07,60.0,"Brooklyn, East Flatbush",Cute house close to manhattan,private room
35459319,Christopher,2019-07-01,475.0,"Manhattan, Kips Bay",Luxury and Relaxation in Midtown East,entire home/apt
35459328,Margarita,2019-06-19,305.0,"Manhattan, Hell's Kitchen",Best Views of Times Square,entire home/apt
35459480,Gage,2019-07-07,262.0,"Brooklyn, Williamsburg",Riverside Domino Park-LARGE 2 & a 1/2 :-) Bedroom,entire home/apt
35463466,Ximena,2019-06-30,249.0,"Manhattan, Greenwich Village",Cozy Studio ‚≠ê Premium Location in the Village!,entire home/apt
35463686,Jesús,2019-06-22,45.0,"Queens, Astoria","Rento mi sof√° cama , en mi apartamento. Vivo solo",shared room
35463900,Ilir,2019-06-30,210.0,"Manhattan, Hell's Kitchen",Large Full Floor Apartment in Heart of Times Sqr!!,entire home/apt
35464315,Lora,2019-06-30,180.0,"Brooklyn, Greenpoint",Apartment with basement private entrance,entire home/apt
35464448,Jessie,2019-06-28,300.0,"Manhattan, Hell's Kitchen",Modern Loft in Times Square/Hells Kitchen District,entire home/apt
35464492,Nat,2019-07-07,400.0,"Manhattan, East Village",Cozy Nights In The Village,entire home/apt
35464510,Nelly,2019-06-14,38.0,"Brooklyn, Bedford-Stuyvesant",Cozy super affordable room,private room
35464662,Shane,2019-06-22,140.0,"Manhattan, Upper East Side",BEAUTIFUL MADISON AVE STUDIO -- EXPERIENCED HOST!,entire home/apt
35464959,Natalie,2019-06-17,35.0,"Bronx, Van Nest","1 bedroom, shared apartment/living.",private room
35465106,Lenny,2019-07-01,219.0,"Manhattan, Hell's Kitchen",Explore NYC in Stylish Contemporary Studio,entire home/apt
35465452,Shelly,2019-07-02,450.0,"Manhattan, Flatiron District",Mid-Century Modern near Madison Square Park,entire home/apt
35465579,Ines,2019-06-27,55.0,"Queens, Jackson Heights",Be happy in New York,private room
35465766,Michael,2019-06-29,99.0,"Queens, Arverne",NYC Beach House with Yard.,private room
35466184,Fred,2019-07-08,60.0,"Brooklyn, South Slope",Beautiful large master bedroom suite,private room
35466744,Samuel,2019-06-12,99.0,"Bronx, Riverdale",Riverdales finest!,entire home/apt
35466745,Yan,2019-07-01,300.0,"Manhattan, Flatiron District",Elegant 2bdrm apt in the Center of NYC,entire home/apt
35466764,Justin,2019-06-30,264.0,"Brooklyn, Williamsburg","Classic Williamsburg 2 bedroom loft, with rooftop!",entire home/apt
35467615,Carlos,2019-06-25,100.0,"Queens, Astoria",I LOVE NYC STUDIO .,private room
35467651,Giovany,2019-07-07,299.0,"Brooklyn, Williamsburg",AMAZING TWO BEDROOMS IN THE BEST PART OF BROOKLYN!,entire home/apt
35467734,Maria De La Encarnacion,2019-06-16,299.0,"Manhattan, Kips Bay",2 BEDROOM RIGHT IN THE MIDDLE OF MANHATTAN!!,entire home/apt
35468870,Rohon,2019-06-30,44.0,"Queens, Rosedale",Sunny. Free Parking available on street.,private room
35468906,Georgia,2019-07-03,200.0,"Manhattan, Upper West Side",Gorgeous 1BR Upper West Side *NEW LISTING *,entire home/apt
35469069,Emely,2019-06-16,49.0,"Queens, East Elmhurst",La Guardia Aiport My Place 1,private room
35470543,Aponte & Tat,2019-06-21,60.0,"Brooklyn, Bushwick","Brooklyn - Bushwick/ Pool, Gym, Sauna, Rooftop.",private room
35474470,Mariel,2019-06-28,211.0,"Manhattan, Hell's Kitchen",Cute Apartment steps from Time Square,entire home/apt
35475475,Alex,2019-06-28,350.0,"Manhattan, Hell's Kitchen",Beautiful place in‚ù§Ô∏èof Manhattan ‚åöTimes Square,entire home/apt
35477828,Ivo,2019-07-05,100.0,"Brooklyn, Bedford-Stuyvesant",Spacious Modern Studio in Brooklyn Close to Subway,entire home/apt
